,timestamp,open,close,high,low,volume,amount
2017-11-25,1511568000,8271.0,8456.0,8698.999999,8051.0,20.24271438,171433.29688565
2017-11-26,1511654400,8456.0,9180.5,9698.999998,8456.0,18.52929156,167500.84745324
2017-11-27,1511740800,9225.499999,9739.499998,9953.999999,9209.499995,12.68101458,121356.18345912
2017-11-28,1511827200,9657.25,9999.99,10000.0,9600.000001,13.966117370000001,138049.4494111
2017-11-29,1511913600,9927.0,9700.0,14989.999985,8900.0,8.28453909,84990.36427601
2017-11-30,1512000000,9999.999999,9815.262385,11192.999996,9010.0,9.50103957,93577.00158238999
2017-12-01,1512086400,9815.262384,10524.999999,11000.0,9150.0,7.119496509999999,71759.29667443
2017-12-02,1512172800,10524.999999,11124.999997,11320.255256,10050.0,8.48656046,92636.38195925999
2017-12-03,1512259200,11124.999998,10768.018019,11960.255255,10525.0,10.52418308,118708.58897526999
2017-12-04,1512345600,10768.01802,11462.5,11600.0,10752.027034,6.7225771,75787.66432586001
2017-12-05,1512432000,11462.5,11681.125501,11843.0,10000.0,10.59792198,121358.13012402001
2017-12-06,1512518400,11681.1255,13662.5,13875.0,11509.249999,12.42213918,154219.39419564
2017-12-07,1512604800,13662.5,16524.95,17999.999998,12001.0,4.77103874,69409.42380288
2017-12-08,1512691200,16524.95,16000.000001,17895.499999,11848.88,10.111909060000002,156858.82991095
2017-12-09,1512777600,15646.345,15104.397541,16000.000001,13700.000001,12.85585414,191066.46626498
2017-12-10,1512864000,15104.397541,15350.0,15900.0,12600.2,13.44252997,191907.68538835
2017-12-11,1512950400,15030.0,16499.900002,17250.0,15015.015016,8.87326598,146025.75531981
2017-12-12,1513036800,16500.0,16425.0,17350.0,16050.0,8.9679707,150663.0135523
2017-12-13,1513123200,16375.0,15420.990901,16987.499993,14201.0,8.03062357,126129.75528705999
2017-12-14,1513209600,15420.990901,15995.0,16889.999999,15110.9909,9.19073384,146011.69872107002
2017-12-15,1513296000,15995.0,17275.499987,17900.0,15150.000002,9.23859792,158001.08686872
2017-12-16,1513382400,17275.499986,18789.25,18990.0,16901.0,8.44556912,149854.70101358002
2017-12-17,1513468800,18686.0,18600.0,19722.0,17888.0,12.174240430000001,231201.82759304
2017-12-18,1513555200,18899.999999,18188.000001,19100.0,17888.0,12.919708320000002,238402.03594809
2017-12-19,1513641600,18188.000001,17424.999996,19104.0,14514.500003,16.61168383,296945.24235936
2017-12-20,1513728000,16514.500003,15901.00002,17424.999999,13200.0,4.57183526,74015.31523310998
2017-12-21,1513814400,16000.000003,14500.0,17200.0,13501.0,10.50055063,162093.13990651
2017-12-22,1513900800,15015.015,13700.0,15015.015,11500.000001,21.57202736,274434.55131638004
2017-12-23,1513987200,13700.0,13802.183723,15389.0,12607.000005,5.90744123,84601.9439014
2017-12-24,1514073600,14799.999999,13200.000001,14800.0,12000.000085,8.242205030000001,108063.14290810999
2017-12-25,1514160000,13200.000004,13100.0,14994.0,13000.0,14.08172189,194061.20752628
2017-12-26,1514246400,13100.0,15699.999999,16434.54886,13011.0,9.471295360000001,136578.30221047002
2017-12-27,1514332800,14464.363296,15898.989989,16300.0,14000.0,15.25555244,233314.59845896
2017-12-28,1514419200,15900.0,13250.0,15900.0,11998.0,30.16105481,402993.96139823
2017-12-29,1514505600,13250.0,14664.999996,15000.0,13100.0,33.16752986,470863.81005805
2017-12-30,1514592000,14250.000001,12360.000005,14599.999999,11249.999999,60.414733549999994,761926.54192946
2017-12-31,1514678400,12360.000007,12933.000002,13999.999,12200.0,33.90418222,445115.0041625
2018-01-01,1514764800,12933.000001,13586.89,14150.0,12500.0,29.886526760000002,395120.34336319
2018-01-02,1514851200,13586.89,14100.0,15650.0,13000.0,60.92228718,848603.98612723
2018-01-03,1514937600,14050.0,15380.011104,15980.0,13480.000002,57.43586306,847353.74480403
2018-01-04,1515024000,15131.011108,15194.999997,15450.000003,14000.1,59.16655119,876400.1796324899
2018-01-05,1515110400,15194.999997,17266.663939,17350.0,14501.0,62.192731159999994,979397.14918677
2018-01-06,1515196800,16975.0,16850.000001,17390.0,15705.0,100.23578944,1659129.19305358
2018-01-07,1515283200,16850.0,16203.463017,17000.0,15613.966099,142.41148895999999,2331195.29036751
2018-01-08,1515369600,16203.463017,15091.91025,16347.999998,12001.0,302.91073628000004,4418676.714665949
2018-01-09,1515456000,15077.7186,14628.930609,15850.0,13700.0,195.47815006000002,2891051.45568176
2018-01-10,1515542400,14628.930609,14680.000001,15335.0,12751.279248,302.73932417000003,4182799.7565387203
2018-01-11,1515628800,14685.000001,13000.000001,14998.271076,9502.0,514.3768369700001,6562113.543914661
2018-01-12,1515715200,13001.0,13650.0,14167.1004,12400.0,178.4516939,2409573.24753066
2018-01-13,1515801600,13700.0,14010.035711,14900.0,13607.0,147.30408745,2087001.53306844
2018-01-14,1515888000,14010.03571,13149.999999,14399.882802,11500.616338,371.78242113,4850498.99575103
2018-01-15,1515974400,13144.999999,13448.998995,14499.0,12850.0,212.55487366,2907766.48243639
2018-01-16,1516060800,13475.0,11100.000002,13524.886221,9554.0,774.6232858000001,8769628.547669291
2018-01-17,1516147200,11100.000002,10910.910914,11889.999998,8600.0,817.96976666,8195575.06744147
2018-01-18,1516233600,10910.910914,10900.0,11911.000568,10200.000002,528.6053159400001,5884359.114659971
2018-01-19,1516320000,10900.0,11395.0,11800.0,10500.0,311.17280344000005,3482267.27211354
2018-01-20,1516406400,11395.0,12868.0,13100.0,11300.001473,283.82462633,3541671.88038545
2018-01-21,1516492800,12727.727732,11361.896042,12870.210946,10800.0004,464.73198213,5374974.47127846
2018-01-22,1516579200,11361.896044,10797.876047,11999.999999,9841.359062,514.2378431100001,5506303.43840361
2018-01-23,1516665600,10757.651804,10878.000004,11400.0,9939.000002,339.17996838,3592202.73176023
2018-01-24,1516752000,10828.0,11399.99,11600.0,10500.000011,246.40502662,2729129.1134330397
2018-01-25,1516838400,11399.578999,11122.0,11770.61334,10799.999998,230.73727261,2607230.7597487103
2018-01-26,1516924800,11149.999997,11097.000002,11685.488629,10159.999398,427.66611484,4618854.99188379
2018-01-27,1517011200,11097.000004,11600.003008,11700.0,10875.0,238.98154612000002,2704799.02244568
2018-01-28,1517097600,11600.003008,11896.999995,12400.0,11462.000401,286.82559831000003,3418803.98882565
2018-01-29,1517184000,11896.999995,11257.999996,12055.954339,11150.0,204.41020988,2338383.70802856
2018-01-30,1517270400,11257.999996,10288.448678,11342.999998,9900.0,435.70624057,4579444.64845655
2018-01-31,1517356800,10200.000003,10233.0,10439.999987,9775.0,239.68650084,2419046.48083318
2018-02-01,1517443200,10233.0,9232.001175,10449.888887,8753.804313,397.35372284999994,3757247.47472806
2018-02-02,1517529600,9289.870332,8849.999994,9390.283108,7863.304872,600.8034201099999,5168853.46649221
2018-02-03,1517616000,8859.999995,9199.999443,9498.999721,8201.999,268.98009473,2428066.0523978304
2018-02-04,1517702400,9107.736677,8117.000002,9409.999999,7800.0,382.83719354000004,3277363.31231807
2018-02-05,1517788800,8210.697671,6950.001,8379.999999,6470.000001,943.74007375,6945778.3096160805
2018-02-06,1517875200,6971.52,7676.000008,7930.0,5950.0,997.97560605,6833420.60347447
2018-02-07,1517961600,7676.000008,7544.998998,8510.999998,7100.7,727.18102041,5707865.8343089
2018-02-08,1518048000,7546.0,8285.396547,8634.0,7512.001722,587.5357467,4808216.97205841
2018-02-09,1518134400,8285.396547,8650.000002,8750.0,7749.999998,539.5726280599999,4452431.18584338
2018-02-10,1518220800,8650.000002,8560.0,9096.999996,8055.0,562.95426519,4817751.9980122205
2018-02-11,1518307200,8560.0,8023.998984,8560.0,7802.5,398.08754886,3225451.47097859
2018-02-12,1518393600,8001.0,8919.999998,8989.0,8001.0,360.94890877,3120250.19700524
2018-02-13,1518480000,8919.999996,8527.0,8970.0,8350.0,256.17976003,2208019.42952517
2018-02-14,1518566400,8527.0,9469.0,9495.998579,8527.0,307.33998894,2793916.814371
2018-02-15,1518652800,9469.0,10003.000003,10230.0,9301.0,416.70087233000004,4070966.19172437
2018-02-16,1518739200,10003.0,10159.0,10298.084991,9675.555557,193.71534872,1930533.4997609598
2018-02-17,1518825600,10159.0,11030.000765,11090.001094,10008.970441,201.26163306,2145855.34019457
2018-02-18,1518912000,11032.99939,10390.220268,11268.0,9999.0,281.32536102,2980539.5897422396
2018-02-19,1518998400,10390.220268,11136.5655,11312.535142,10300.0,180.87260128000003,1974913.84575491
2018-02-20,1519084800,11136.5655,11177.0,11799.999998,11111.0,235.28593532,2696764.9099744
2018-02-21,1519171200,11177.0,10411.634778,11299.0,10120.5265,481.98659266000004,5147885.580934639
2018-02-22,1519257600,10411.634043,9772.111501,10895.0,9629.292929,394.44716860999995,3990546.51814897
2018-02-23,1519344000,9772.1115,10151.036292,10450.0,9555.0,333.30919364,3329106.2542969305
2018-02-24,1519430400,10151.036292,9679.943842,10500.0,9345.295935,279.38132183,2758290.31016662
2018-02-25,1519516800,9679.943544,9629.998582,9849.999728,9300.0,188.99958455,1805963.1744903098
2018-02-26,1519603200,9629.998579,10290.0,10463.169999,9333.000308,270.04280365,2689590.03898826
2018-02-27,1519689600,10315.000001,10589.0,10924.0,10105.0,284.57836455,3017662.13383831
2018-02-28,1519776000,10572.000001,10299.999999,11110.0,10290.00002,208.34481014,2211409.2384185595
2018-03-01,1519862400,10299.999999,10899.999998,11079.999293,10250.0,162.92571371,1741476.4308681302
2018-03-02,1519948800,10904.534084,11078.999997,11199.0,10785.682606,139.34883254,1533147.33074061
2018-03-03,1520035200,11022.0,11467.279381,11598.99,11022.0,139.75381554,1591145.3046798701
2018-03-04,1520121600,11475.71358,11511.000093,11556.0,11063.0,126.62373453000001,1426317.5107590798
2018-03-05,1520208000,11511.000093,11496.356959,11745.007056,11416.081731,139.74219116,1618130.73834266
2018-03-06,1520294400,11496.356959,10725.0,11496.356959,10544.900002,230.04243656,2517751.76221265
2018-03-07,1520380800,10720.0,9850.001445,10903.300675,9345.0,409.22540961000004,4115644.61088524
2018-03-08,1520467200,9850.00145,9299.999997,10095.272645,9050.0,277.68196779,2656722.1821291
2018-03-09,1520553600,9279.998217,9245.168678,9395.230226,8311.0,624.6386359,5509378.660976609
2018-03-10,1520640000,9240.120552,8760.0,9573.888868,8640.000777,301.01715795999996,2767696.5691498
2018-03-11,1520726400,8759.0,9500.000002,9726.43048,8458.623052,261.87695086,2386624.18553043
2018-03-12,1520812800,9528.0,9128.912031,9898.0,8783.0,222.25215601000002,2081850.0205023598
2018-03-13,1520899200,9100.000591,9188.7,9450.0,8850.0,181.24650219,1653899.71243538
2018-03-14,1520985600,9187.859797,8204.083065,9320.780537,7910.0,388.15266911,3279535.3028761
2018-03-15,1521072000,8177.863995,8240.999363,8426.676463,7650.0,326.74224908,2631286.91216276
2018-03-16,1521158400,8241.0,8280.244614,8619.999999,7900.0,194.34196282,1620451.2950307
2018-03-17,1521244800,8270.244614,7871.999999,8350.0,7695.0,182.39746499,1452876.01036218
2018-03-18,1521331200,7845.137492,8170.0,8321.613474,7302.0,475.74473267,3652651.1814815598
2018-03-19,1521417600,8179.0,8599.0,8750.0,8065.0,397.61487329999994,3331102.88499926
2018-03-20,1521504000,8550.0,8878.0,9020.0,8280.0,233.23453436999995,2023151.89083669
2018-03-21,1521590400,8900.0,8909.970172,9181.0,8714.000003,238.43361787999999,2136712.4253066
2018-03-22,1521676800,8905.0,8690.969278,9091.689571,8461.0,236.14129205,2055249.25606369
2018-03-23,1521763200,8680.0,8900.0,8900.0,8300.0,290.20216265,2470367.01680379
2018-03-24,1521849600,8899.999835,8540.0,9000.0,8540.0,206.37316295,1825125.5203652899
2018-03-25,1521936000,8540.0,8451.200001,8670.0,8405.0,269.87697139,2299755.47769006
2018-03-26,1522022400,8477.000003,8123.6701,8569.999702,7802.0,462.42451090000003,3785711.91117814
2018-03-27,1522108800,8123.6701,7774.354431,8254.999209,7705.0,228.18971696,1811508.19452589
2018-03-28,1522195200,7776.17658,7935.0,8120.0,7723.6717,194.99952729,1542053.73449684
2018-03-29,1522281600,7935.0,7079.862,7970.0,6922.0,407.82058007,3023286.3378780605
2018-03-30,1522368000,7099.999997,6854.1309,7295.0,6620.0,463.26105917,3189106.84424427
2018-03-31,1522454400,6845.016133,6926.0,7209.999998,6762.88832,229.63006179,1606115.07909304
2018-04-01,1522540800,6932.0581,6802.10862,7044.93833,6412.000001,236.33576826,1586984.3131655902
2018-04-02,1522627200,6802.10862,7050.0,7117.0,6762.0,207.36361883,1448856.0222986601
2018-04-03,1522713600,7044.000003,7429.0,7517.0,7000.551829,238.77870615,1753682.89245792
2018-04-04,1522800000,7428.0,6770.0,7449.999231,6690.980636,281.04093528,1968601.05041689
2018-04-05,1522886400,6797.467799,6784.25816,6907.846083,6545.166405,192.32092024,1297917.5547584598
2018-04-06,1522972800,6776.358164,6556.821972,6838.0,6510.0,134.00094499,886403.08218782
2018-04-07,1523059200,6556.821856,6880.0,7093.333446,6556.821856,154.74691504,1065154.8075970402
2018-04-08,1523145600,6863.0,7000.0,7100.0,6848.51,121.10681545999999,847335.0891398201
2018-04-09,1523232000,6999.99,6767.883158,7199.0,6620.0,216.92521069999998,1491971.81501121
2018-04-10,1523318400,6772.93698,6840.0,6911.564621,6666.000001,106.47789771999999,723228.96718833
2018-04-11,1523404800,6840.0,6965.178929,6995.0,6781.0,120.15439326999999,828068.7479641399
2018-04-12,1523491200,6965.178929,7933.915324,7986.0,6752.906434,398.75561132,2989510.72125071
2018-04-13,1523577600,7933.915324,7863.1921,8234.130556,7718.0,336.64454292,2689056.26282465
2018-04-14,1523664000,7900.6197,7950.100306,8172.287263,7796.002588,169.22757191,1351269.55152087
2018-04-15,1523750400,7995.0,8320.026456,8400.0,7995.0,159.10698874,1310428.68823074
2018-04-16,1523836800,8335.026456,8080.0,8414.999407,7863.74599,196.60598847,1584451.24107676
2018-04-17,1523923200,8046.03069,7877.77787,8223.795278,7851.0,169.94644187,1367969.9975315402
2018-04-18,1524009600,7889.92335,8160.0,8223.7952,7882.66556,171.07120634,1379916.42571935
2018-04-19,1524096000,8164.999999,8287.041,8320.0,8109.23,183.28125677999998,1506368.6812924
2018-04-20,1524182400,8287.045322,8834.684098,8883.999999,8169.988,267.30781896,2266866.48289316
2018-04-21,1524268800,8834.684098,8895.360862,9008.4309,8550.142577,311.14811355,2733977.5312774903
2018-04-22,1524355200,8911.636368,8772.488812,9070.0,8725.825985,339.78189899,3025327.08956924
2018-04-23,1524441600,8766.68835,8946.999999,8986.434981,8707.200345,265.38767639,2357750.97004582
2018-04-24,1524528000,8946.999997,9628.0,9649.128999,8917.85355,425.09885331,3955236.92190372
2018-04-25,1524614400,9628.0,8834.88,9717.999999,8627.618088,702.27584058,6385136.66458167
2018-04-26,1524700800,8834.88,9274.10482,9300.0,8638.000001,357.29744753,3175551.66489618
2018-04-27,1524787200,9274.10482,8908.04,9388.0,8888.89596,239.01041845,2197106.65142036
2018-04-28,1524873600,8908.04,9352.999997,9475.546618,8888.0,217.32476702,2012422.37847698
2018-04-29,1524960000,9352.999997,9449.999997,9595.0,9177.030807,265.40497233,2482978.59822241
2018-04-30,1525046400,9425.0,9218.0,9480.0,9118.055238,212.47038567,1975484.8407947302
2018-05-01,1525132800,9246.207477,9050.0,9246.207477,8828.774031,244.0439713,2192577.57940902
2018-05-02,1525219200,9050.0,9291.133,9291.133,8956.200261,200.98773611000001,1836385.14950203
2018-05-03,1525305600,9240.000684,9765.99999,9800.0,9175.132999,343.05193080000004,3244663.24536501
2018-05-04,1525392000,9733.33,9719.056,9800.0,9539.51774,219.93036172,2127586.72874402
2018-05-05,1525478400,9715.38699,9880.0,10000.0,9688.584,196.86505731,1945073.8451139897
2018-05-06,1525564800,9874.61481,9659.0,9975.0,9432.0,284.13459733,2739496.9349402003
2018-05-07,1525651200,9675.11661,9405.0,9699.619799,9200.0,289.63989373000004,2709547.9155121
2018-05-08,1525737600,9364.110448,9180.0,9486.989779,9100.0,198.06967792,1837231.75441849
2018-05-09,1525824000,9190.0,9340.323104,9392.060605,8950.0,195.62929469,1799886.59812039
2018-05-10,1525910400,9340.323104,9029.6192,9480.0,9000.0,277.888589,2570595.47800784
2018-05-11,1525996800,9029.6192,8390.99979,9072.210802,8350.561174,499.14485053,4316224.938417541
2018-05-12,1526083200,8362.0,8470.000002,8683.263,8145.021413,380.33039111999994,3187163.9113557003
2018-05-13,1526169600,8470.000002,8690.636279,8882.51,8320.0,447.82098096,3856900.45025836
2018-05-14,1526256000,8664.21684,8649.0,8950.0,8289.410564,419.94824899,3604776.02160317
2018-05-15,1526342400,8656.0,8470.0,8850.179575,8400.450421,178.86349497,1541046.9800683297
2018-05-16,1526428800,8472.84186,8334.0,8499.523,8095.570631,250.44448231,2065150.3823699602
2018-05-17,1526515200,8346.419519,8010.000768,8449.05,7960.000008,234.90659076,1932385.2996389102
2018-05-18,1526601600,8030.0,8248.139654,8300.01,7920.011971,214.3252336,1731365.6890423098
2018-05-19,1526688000,8248.139654,8240.82284,8392.0,8135.0,169.30114665999997,1398529.24544859
2018-05-20,1526774400,8220.82284,8510.0,8590.275105,8177.014168,128.83229328,1084224.49235888
2018-05-21,1526860800,8510.0,8399.999882,8586.126906,8320.0,133.78939092,1128769.7599424
2018-05-22,1526947200,8399.999881,7975.0,8407.19999,7950.0,206.58140646,1691906.69940022
2018-05-23,1527033600,7975.0,7494.785,8025.720924,7410.0,360.72713245,2782269.2771610403
2018-05-24,1527120000,7494.785,7569.99,7779.610708,7280.0,315.88694119,2371790.99353215
2018-05-25,1527206400,7569.99,7431.115628,7636.0,7320.00023,158.17556776,1181313.1734873098
2018-05-26,1527292800,7432.010419,7323.000001,7600.0,7300.0,97.85832899,731175.78389854
2018-05-27,1527379200,7337.43554,7335.0,7394.999219,7200.0,146.29321105,1067752.32021635
2018-05-28,1527465600,7316.730251,7088.617131,7437.024298,7000.0,239.22758754,1721312.6910772799
2018-05-29,1527552000,7088.617131,7449.95125,7550.0,7021.000442,280.06281495,2058221.14391165
2018-05-30,1527638400,7449.95125,7380.000001,7557.33823,7259.777298,191.79498513,1424549.87015222
2018-05-31,1527724800,7380.000001,7476.65173,7633.378138,7327.374155,163.95133170999998,1233998.71896392
2018-06-01,1527811200,7502.399999,7525.000001,7630.0,7369.0,144.30117632,1080666.79792403
2018-06-02,1527897600,7525.000001,7671.918456,7693.288115,7443.414876,114.8317835,873580.50743952
2018-06-03,1527984000,7671.916957,7703.316073,7795.4406,7603.368351,137.78985387,1060615.18280216
2018-06-04,1528070400,7711.521558,7495.012979,7750.0,7450.0,196.56734075,1486182.69840527
2018-06-05,1528156800,7495.012979,7636.28,7680.693636,7353.927796,194.12541946,1451820.83081239
2018-06-06,1528243200,7636.28,7662.221,7684.51,7451.0,129.18443457,981857.47920859
2018-06-07,1528329600,7662.221,7680.0,7775.293786,7638.92,89.81951646,691634.3588620101
2018-06-08,1528416000,7682.416,7600.0,7726.4544,7511.583787,101.02250913,769594.74434226
2018-06-09,1528502400,7617.534659,7493.999999,7721.899725,7450.0,79.39305702000001,604881.1334194199
2018-06-10,1528588800,7493.999999,6762.999999,7493.999999,6615.000656,434.35584857,3043769.7239877
2018-06-11,1528675200,6762.999999,6850.329393,7001.289462,6615.000001,300.33863637999997,2034000.7537620298
2018-06-12,1528761600,6859.52845,6523.00784,6896.400444,6447.464224,204.37200116000002,1364127.60797198
2018-06-13,1528848000,6524.451296,6299.999998,6612.0,6100.0,310.66326300000003,1986174.55637653
2018-06-14,1528934400,6289.45,6620.000001,6710.0,6260.0,241.20733826000003,1571824.83871738
2018-06-15,1529020800,6641.907299,6377.0,6658.648988,6361.133281,131.54581515,858715.8058448101
2018-06-16,1529107200,6377.1,6490.0,6573.652706,6320.000506,106.5802353,687380.17035512
2018-06-17,1529193600,6496.000004,6420.464925,6584.440013,6410.0,61.42824376,399343.26914203994
2018-06-18,1529280000,6446.687639,6722.0,6795.0,6370.951491,132.93689677999998,873691.59972395
2018-06-19,1529366400,6702.01,6737.373251,6835.0,6660.0,110.66246056,743475.1266455799
2018-06-20,1529452800,6750.0,6751.039936,6818.889492,6557.878534,150.87436601,1004007.6640143801
2018-06-21,1529539200,6764.640098,6715.648192,6830.635094,6668.627455,104.51147463,703229.26766523
2018-06-22,1529625600,6722.83128,6041.55532,6739.999999,5911.500001,332.91677185,2068348.59446974
2018-06-23,1529712000,6041.55532,6150.0,6258.624638,6005.596254,144.91619462,885612.29448405
2018-06-24,1529798400,6157.672079,6137.370214,6241.320201,5736.812481,291.14375837,1740827.22133003
2018-06-25,1529884800,6137.370214,6236.480565,6335.070427,6080.0,187.69463222999997,1166395.96516578
2018-06-26,1529971200,6246.7458,6068.11,6265.110355,6036.479738,123.07849791999999,761758.96907678
2018-06-27,1530057600,6068.11,6139.692981,6188.897359,5992.334638,112.52129561000001,685039.20056351
2018-06-28,1530144000,6139.692989,5858.604311,6161.62624,5814.028081,161.15849122,973311.03956861
2018-06-29,1530230400,5847.750623,6175.0,6290.0,5796.529994,167.94850467999999,998007.5416464899
2018-06-30,1530316800,6172.061845,6396.825794,6490.0,6172.061845,201.66145393,1284054.28859258
2018-07-01,1530403200,6388.334698,6361.084362,6437.850394,6255.0,135.80249826,862510.86324547
2018-07-02,1530489600,6353.74,6610.0,6676.707272,6271.947152,241.67814296999998,1573418.4430869399
2018-07-03,1530576000,6610.0,6499.677039,6686.357176,6465.0,134.30365158,885094.29095274
2018-07-04,1530662400,6508.0,6585.127182,6774.983889,6414.057852,185.33481813999998,1223675.96107776
2018-07-05,1530748800,6585.127182,6532.833212,6707.541995,6450.0,235.0864914,1547326.30965014
2018-07-06,1530835200,6532.833212,6603.5,6628.92,6439.259361,273.52847592,1785661.10288658
2018-07-07,1530921600,6603.5,6761.389662,6800.0,6510.246765,131.55710946,869745.20762491
2018-07-08,1531008000,6761.389662,6700.316493,6792.773818,6685.0,124.20067420999999,837530.63995923
2018-07-09,1531094400,6705.0,6651.55703,6798.505625,6629.883958,142.43390747,954910.8304318499
2018-07-10,1531180800,6651.670569,6290.5935,6681.862632,6273.193389,289.84770463000007,1862126.71470605
2018-07-11,1531267200,6295.306765,6367.91365,6400.0,6271.815202,318.19698275999997,2015512.3831911301
2018-07-12,1531353600,6358.567472,6235.641993,6368.734996,6078.081903,233.60680227,1447719.91699871
2018-07-13,1531440000,6239.6292,6233.073104,6342.8,6127.258272,114.7320178,715730.1264072
2018-07-14,1531526400,6216.542634,6269.3855,6321.20308,6180.0,63.298500680000004,395054.24372397
2018-07-15,1531612800,6263.211181,6350.0,6395.0,6232.174422,76.39498627,483949.30312041
2018-07-16,1531699200,6350.5,6729.447518,6747.153831,6332.029265,254.05022649999998,1666573.9307037299
2018-07-17,1531785600,6716.2953,7318.38208,7459.508491,6653.386469,270.50926951,1899837.60391314
2018-07-18,1531872000,7287.55752,7376.429889,7581.063032,7236.133513,254.13666607,1879104.8948401501
2018-07-19,1531958400,7380.212535,7464.421246,7563.739999,7274.414343,178.40063613,1322544.9162637
2018-07-20,1532044800,7468.623204,7340.903638,7683.0,7276.108628,196.32468772,1457132.3526908201
